"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3224","RT @Grant_Matt: Exciting #Covid news from the U of G! Researchers Develop Method to Deliver a Rapid $1 COVID-19 Test #COVID19 @uofg https:/",FALSE,0,NA,2020-05-19 21:58:48,FALSE,NA,"1262865312682311680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanchoNexo",4,TRUE,FALSE,NA,NA
"3225","RT @africarenewal: The #AfricaDialogueSeries 2020 takes place virtually from 20-22 May
The theme is a special focus on #COVID-19 and #Silen",FALSE,0,NA,2020-05-19 21:58:46,FALSE,NA,"1262865306793521153",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OgnianZlatev",14,TRUE,FALSE,NA,NA
"3226","RT @ProjectLincoln: .@ThomTillis' silence in the face of Trumps negligent handling of #covid-19 is disgraceful.

Among 83,000+ Americans d",FALSE,0,NA,2020-05-19 21:58:45,FALSE,NA,"1262865303643451392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iamlege85998753",8602,TRUE,FALSE,NA,NA
"3227","@TheZaneSimon In this time of #covid be an assholes or shows how fucked up you are. Seen alot if fucked up people i https://t.co/80Xdm2pjqJ",FALSE,2,"TheZaneSimon",2020-05-19 21:58:45,TRUE,"1262856957091692544","1262865303530123265","1201505616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KapKobe",1,FALSE,FALSE,NA,NA
"3228","RT @RepJimBanks: #CCP security forces imprisoned journos &amp; doctors for speaking about #COVID. Its Nat'l Health Commission suppressed resear",FALSE,0,NA,2020-05-19 21:58:45,FALSE,NA,"1262865301974073345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StartsYourself",788,TRUE,FALSE,NA,NA
"3229","RT @FXMoore2: #COVID #PresidentTweetySpy. Dont show those numbers to DuhSatanass  it means he has to reduce the Geezer vote even more. Loo",FALSE,0,NA,2020-05-19 21:58:44,FALSE,NA,"1262865295624015872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nolabearcat",5,TRUE,FALSE,NA,NA
"3230","RT @globalvoices: Japanese superfood can't combat #COVID-19, but may prolong your life https://t.co/gx8gkReELh In mid-March, a consumer res",FALSE,0,NA,2020-05-19 21:58:41,FALSE,NA,"1262865283129028608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dwatchnews",2,TRUE,FALSE,NA,NA
"3231","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:58:37,FALSE,NA,"1262865268428148737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirthBabiesFun",1624,TRUE,FALSE,NA,NA
"3232","RT @AnaSophiaMifsud: Tackling both the #COVID crisis and #ClimateCrisis seems challenging. But our new report lays out a green strategy to",FALSE,0,NA,2020-05-19 21:58:19,FALSE,NA,"1262865193744228353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EsverStella",1,TRUE,FALSE,NA,NA
"3233","RT @sinnfeinireland: We need to ensure that people are protected when they return to work, and that they can feel safe.

In order to do tha",FALSE,0,NA,2020-05-19 21:58:18,FALSE,NA,"1262865189092954113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sean95807790",46,TRUE,FALSE,NA,NA
"3234","RT @africarenewal: The #AfricaDialogueSeries 2020 takes place virtually from 20-22 May
The theme is a special focus on #COVID-19 and #Silen",FALSE,0,NA,2020-05-19 21:58:15,FALSE,NA,"1262865173968310272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BorissovaLora",14,TRUE,FALSE,NA,NA
"3235","RT @SheriDWilson: 

Today I saw more butterflies 
playing together in the wild 
than Ive ever seen before

rebel butterflies 
with no soc",FALSE,0,NA,2020-05-19 21:58:12,FALSE,NA,"1262865162966466560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SheriDWilson",7,TRUE,FALSE,NA,NA
"3236","A clear set of guiding principles help Alimentation Couche-Tard navigate #COVID-19 crisis https://t.co/vwxdK8tNEI https://t.co/knXGV4wJJC",FALSE,0,NA,2020-05-19 21:58:02,FALSE,NA,"1262865121501724674",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CSNC_Octane",0,FALSE,FALSE,NA,NA
"3237","Dr. Deena Hinshaw announces 33 new cases of #COVID-19 in #Alberta over the past 24 hours - putting the total active https://t.co/qrJsAl5cG4",FALSE,0,NA,2020-05-19 21:57:55,TRUE,NA,"1262865090149146624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","630CHED_CBG",0,FALSE,FALSE,NA,NA
"3238","https://t.co/TsqqoqpoO0
Proud to be part of this important message for @ValeofYorkCCG! GP surgeries are open despit https://t.co/6kvMg5n6Xz",FALSE,4,NA,2020-05-19 21:57:40,TRUE,NA,"1262865027142488072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OSMPdoc",1,FALSE,FALSE,NA,NA
"3239","RT @sinnfeinireland: We need to ensure that people are protected when they return to work, and that they can feel safe.

In order to do tha",FALSE,0,NA,2020-05-19 21:57:38,FALSE,NA,"1262865022042152960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoAssumptionPls",46,TRUE,FALSE,NA,NA
"3240","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:57:35,FALSE,NA,"1262865007441829890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinatigersfan1",1624,TRUE,FALSE,NA,NA
"3241","RT @RivCoDoc: Get tested for #COVID-19 by calling for an appointment: 800.945.6171. For a list of locations, visit https://t.co/B0PcBKTHe0.",FALSE,0,NA,2020-05-19 21:57:32,FALSE,NA,"1262864996918194177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CityofIndio_EMD",10,TRUE,FALSE,NA,NA
"3242","RT @africarenewal: The #AfricaDialogueSeries 2020 takes place virtually from 20-22 May
The theme is a special focus on #COVID-19 and #Silen",FALSE,0,NA,2020-05-19 21:57:30,FALSE,NA,"1262864986726109188",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ECA_OFFICIAL",14,TRUE,FALSE,NA,NA
"3243","RT @RecycledSponge: Tune in at 1:22 for Warren &amp; 1:35 for Schatz. Hollen &amp; Kennedy were also good. The Trump admin &amp; @senatemajldr want to",FALSE,0,NA,2020-05-19 21:57:27,FALSE,NA,"1262864973371289601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fiordiligi5",1,TRUE,FALSE,NA,NA
"3244","I am now an #MBRUCommunityImmunity Ambassador. I am responsible to protect myself and my community from #COVID-19. https://t.co/pt7uP9Z41Z",FALSE,1,NA,2020-05-19 21:57:27,TRUE,NA,"1262864972964651012",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alflore22",0,FALSE,FALSE,NA,NA
"3245","On Saturday I'll be marching for carers and those who rely on care. Both have been utterly failed by the government https://t.co/zqx2lB8ppi",FALSE,0,NA,2020-05-19 21:57:26,TRUE,NA,"1262864972201234432",NA,"<a href=""http://nationbuilder.com/"" rel=""nofollow"">NationBuilder</a>","ali_splat",0,FALSE,FALSE,NA,NA
"3246","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:57:26,FALSE,NA,"1262864971831996416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cam1j",234,TRUE,FALSE,NA,NA
"3247","RT @cgtnamerica: The #COVID-19 pandemic could have a major impact on next years college school year for millions of American students. Thi",FALSE,0,NA,2020-05-19 21:57:23,FALSE,NA,"1262864959475781632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KorayYener",8,TRUE,FALSE,NA,NA
"3248","RT @himantabiswa: Alert - Three new #COVID + cases detected from Sarusajai Quarantine Centre. Now the total patient count goes to 157.

I r",FALSE,0,NA,2020-05-19 21:57:23,FALSE,NA,"1262864956371935239",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MinhazK24794590",581,TRUE,FALSE,NA,NA
"3249","RT @EveCorner: Reflecting on the surge of interest in ICU recovery post #COVID and cant help but feel this paper is more relevant than eve",FALSE,0,NA,2020-05-19 21:57:20,FALSE,NA,"1262864944359444480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sara_Ahmed_UK",37,TRUE,FALSE,NA,NA
"3250","RT @Tombx7M: Trump has done more for the black community then any Democrat in recent memory. 

#Ccot #KAG2020 #Trump2020 #COVID #coronaviru",FALSE,0,NA,2020-05-19 21:57:19,FALSE,NA,"1262864942035800070",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abu7arbah",490,TRUE,FALSE,NA,NA
"3251","It means that we have plenty of capacity and weve implemented the safeguards in care to be able to care for patie https://t.co/jTx3vDbT2P",FALSE,1,NA,2020-05-19 21:57:19,TRUE,NA,"1262864939951239169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MassMedical",0,FALSE,FALSE,NA,NA
"3252","RT @globalvoices: Japanese superfood can't combat #COVID-19, but may prolong your life https://t.co/gx8gkReELh In mid-March, a consumer res",FALSE,0,NA,2020-05-19 21:57:18,FALSE,NA,"1262864938072043520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovemasatoshi",2,TRUE,FALSE,NA,NA
"3253","RT @SamanthaJPower: Every day we read about #Covid death tolls. But every day, less in the news, are the many others who are surviving beca",FALSE,0,NA,2020-05-19 21:57:18,FALSE,NA,"1262864937367539719",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StephaniePalosP",34,TRUE,FALSE,NA,NA
"3254","Popular childrens names 2020:
* Covid
* Lockdown
* Masque
* Quarantina

#COVIDIDIOTS #COVID",FALSE,0,NA,2020-05-19 21:57:17,FALSE,NA,"1262864931327795202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","t1gerlilly54321",0,FALSE,FALSE,NA,NA
"3255","RT @sinnfeinireland: We need to ensure that people are protected when they return to work, and that they can feel safe.

In order to do tha",FALSE,0,NA,2020-05-19 21:57:16,FALSE,NA,"1262864929134084100",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ni_siobhan",46,TRUE,FALSE,NA,NA
"3256","RT @JcMalgieri: Today at the legal experts hearing @ Italian Parliament about #COVID #tracingapp
3 (!) out of 4 ""privacy scholars"" recommen",FALSE,0,NA,2020-05-19 21:57:14,FALSE,NA,"1262864919562764291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanmmcdonald",69,TRUE,FALSE,NA,NA
"3257","Famine and Death Are Coming to America https://t.co/XZgmzySBFm

#foodshortages #COVID #foodwaste #FoodSupply",FALSE,0,NA,2020-05-19 21:57:13,FALSE,NA,"1262864917796917249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TexasLiberty15",0,FALSE,FALSE,NA,NA
"3258","RT @in_pubs: #TrumpHatesMilitaryFamlies

#Trump to pull National Guard off #COVID-19 duties one day before their benefits would kick in:",FALSE,0,NA,2020-05-19 21:57:13,FALSE,NA,"1262864913879318528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zorroreal",156,TRUE,FALSE,NA,NA
"3259","Make sure your advertising during #COVID rings true. Not all posed pictures of you cleaning come across genuine.
Be https://t.co/fzblqOP7xA",FALSE,0,NA,2020-05-19 21:57:11,TRUE,NA,"1262864905469923340",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomato_head86",0,FALSE,FALSE,NA,NA
"3260","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:57:09,FALSE,NA,"1262864898712694784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","surelynotilan",234,TRUE,FALSE,NA,NA
"3261","On Friday, May 15, the SBA released the long-awaited PPP loan forgiveness application and instructions. 

Check out https://t.co/pRPaP0Cn9y",FALSE,0,NA,2020-05-19 21:57:06,TRUE,NA,"1262864888612954113",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","squarmilner_cpa",0,FALSE,FALSE,NA,NA
"3262","What will the workplace look like after #COVID? Is the office as we know it changed forever? Discuss at the https://t.co/lKzoo7kt7H",FALSE,5,NA,2020-05-19 21:57:02,TRUE,NA,"1262864868312481795",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SumoLogic",1,FALSE,FALSE,NA,NA
"3263","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:57:01,FALSE,NA,"1262864866819350529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RagingRobbo",234,TRUE,FALSE,NA,NA
"3264","RT @Socialistdawn: #China puts city of #Shulan under Wuhan-style lockdown after fresh #Covid-19 cases https://t.co/nooNhPUyQC",FALSE,0,NA,2020-05-19 21:57:00,FALSE,NA,"1262864861618470920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FBPETrundlelin",3,TRUE,FALSE,NA,NA
"3265","Honestly I don't even know what this means. Are they moving it in order to avoid as much #Covid infection as can be https://t.co/PWsRp7OsYZ",FALSE,0,NA,2020-05-19 21:57:00,TRUE,NA,"1262864861031268358",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MMandOscar",0,FALSE,FALSE,NA,NA
"3266","In AUST &amp; around the world- the data on the heavy &amp; specific impact of #COVID on Women is overwhelming... and exhau https://t.co/Aafdr1YvyH",FALSE,19,NA,2020-05-19 21:57:00,TRUE,NA,"1262864860443901952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virginia_Hauss",8,FALSE,FALSE,NA,NA
"3267","RT @ProjectLincoln: .@ThomTillis' silence in the face of Trumps negligent handling of #covid-19 is disgraceful.

Among 83,000+ Americans d",FALSE,0,NA,2020-05-19 21:56:59,FALSE,NA,"1262864855893028864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrincessBravato",8602,TRUE,FALSE,NA,NA
"3268","From access to quality education, jobs or affordable healthcare, #COVID-19 is magnifying virtually every inequality https://t.co/tlbZqqehLR",FALSE,0,NA,2020-05-19 21:56:59,TRUE,NA,"1262864855171817479",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","madvirtualizer",0,FALSE,FALSE,NA,NA
"3269","RT @TaniaRoberts7: Heard vastly more scientific facts about #Covid and how it is transmitted in the first 20 minutes of this excellent BBC2",FALSE,0,NA,2020-05-19 21:56:51,FALSE,NA,"1262864822208811010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jezra39",25,TRUE,FALSE,NA,NA
"3270","RT @DigBoston: REMOTE JUSTICE: ON TRIAL IN ZOOM COURT DURING THE #COVID-19 PANDEMIC https://t.co/IOVY4ZqUCw #features #news",FALSE,0,NA,2020-05-19 21:56:51,FALSE,NA,"1262864821588025349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_J_Nathanson",10,TRUE,FALSE,NA,NA
"3271","RT @LinaHidalgoTX: Done. We just finalized $30 Million for #COVID relief. Grants of $1,200 to $1,500 for the lowest income families to spen",FALSE,0,NA,2020-05-19 21:56:50,FALSE,NA,"1262864819377655809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdpowell09",337,TRUE,FALSE,NA,NA
"3272","RT @Sir_Thomas_Wynn: #auspol

The threat to the Morrison isnt managing the #Covid disease, its unwinding the cure &amp; fixing the economy.",FALSE,0,NA,2020-05-19 21:56:49,FALSE,NA,"1262864817120874497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrColinTrainor",8,TRUE,FALSE,NA,NA
"3273","@CityMinneapolis chose a series of loops in three of its quadrants during #COVID pandemic. As far as I know, its https://t.co/OLGc44hTGY",FALSE,0,NA,2020-05-19 21:56:49,TRUE,NA,"1262864816718389255",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","topero",0,FALSE,FALSE,NA,NA
"3274","MedGlobal delivered 2 PCR Machines to Al-Shifa Hospital in #Gaza. This device allows the hospital to do #COVID test https://t.co/84Q7Z9c054",FALSE,4,NA,2020-05-19 21:56:44,TRUE,NA,"1262864792446001153",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MedGlobalOrg",4,FALSE,FALSE,NA,NA
"3275","RT @DrClareOakley: Coronavirus: Captain Tom Moore awarded knighthood for NHS fundraising.   Fantastic news. Congratulations Captain Sir Tho",FALSE,0,NA,2020-05-19 21:56:43,FALSE,NA,"1262864790755725312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","psychinformatic",1,TRUE,FALSE,NA,NA
"3276","Yesterday, @homedepot and an anonymous donor surprised the UNAC/UHCP members at St. Francis Medical Center with a s https://t.co/6QtQMQD1i4",FALSE,9,NA,2020-05-19 21:56:39,TRUE,NA,"1262864772384452608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","unacuhcp",4,FALSE,FALSE,NA,NA
"3277","RT @lindamagTV: We are delighted to let you know that a new HELPLINE is available for anyone affected by a #COVID-19 death.

Specialist ber",FALSE,0,NA,2020-05-19 21:56:30,FALSE,NA,"1262864734501691397",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pauline3920",32,TRUE,FALSE,NA,NA
"3278","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:56:29,FALSE,NA,"1262864732232417280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baccachewwy",1624,TRUE,FALSE,NA,NA
"3279","Get certified as a #COVID Contact Tracing Specialist financial aid available #Jobs #Unemployment #UBI  https://t.co/Ny81NZucpm",FALSE,2,NA,2020-05-19 21:56:26,TRUE,NA,"1262864717887856640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camerongrey",0,FALSE,FALSE,NA,NA
"3280","RT @MikeyKayNYC: Game, set, match - what a phenomenal gentleman. And one that has embodied what it is to be British. A most fitting award f",FALSE,0,NA,2020-05-19 21:56:24,FALSE,NA,"1262864709990125570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelathompson5",8,TRUE,FALSE,NA,NA
"3281","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:56:24,FALSE,NA,"1262864709482676232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimLoCascio84",1624,TRUE,FALSE,NA,NA
"3282","Patient confidentiality wouldnt have been compromised by telling people that someone at the Nike conference has https://t.co/lj391A8MPC",FALSE,1,NA,2020-05-19 21:56:23,TRUE,NA,"1262864705254719492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrs_I_Burns",0,FALSE,FALSE,NA,NA
"3283","RT @NWT_CPHO: NOTE: If you're living with family/roommates, the entire household is allowed to have 5 people over, not each house member. A",FALSE,0,NA,2020-05-19 21:56:22,FALSE,NA,"1262864702905843712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mouthygurl",13,TRUE,FALSE,NA,NA
"3284","RT @SlyngCartoons: Someone needs to spell it out for Donnie. #MorbidlyObesePOTUS #TrumpIsMorbidlyObese #COVID19 #coronavirus #TrumpVirus #c",FALSE,0,NA,2020-05-19 21:56:20,FALSE,NA,"1262864694559346689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khersc",15,TRUE,FALSE,NA,NA
"3285","RT @PhotochemistryT: #Drug_Development and #Medicinal_Chemistry Efforts toward #SARSCoronavirus and #Covid19 Therapeutics
A.K. Ghosh, M.",FALSE,0,NA,2020-05-19 21:56:20,FALSE,NA,"1262864694236213248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OCortezano",3,TRUE,FALSE,NA,NA
"3286","RT @LinaHidalgoTX: Done. We just finalized $30 Million for #COVID relief. Grants of $1,200 to $1,500 for the lowest income families to spen",FALSE,0,NA,2020-05-19 21:56:20,FALSE,NA,"1262864692361527296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eramos503",337,TRUE,FALSE,NA,NA
"3287","Robert F. Kennedy, Jr.: #Modernas Clinical Trial Results for Its Groundbreaking 
#COVID #Vaccine Could Not Be Muc https://t.co/XQzv8PNvTf",FALSE,1,NA,2020-05-19 21:56:20,TRUE,NA,"1262864691522670594",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrowRising",0,FALSE,FALSE,NA,NA
"3288","Data from a small, early-stage safety trial testing #Moderna Incs (MRNA.O) experimental #COVID-19 vaccine does not https://t.co/6HmhPql94M",FALSE,0,NA,2020-05-19 21:56:19,TRUE,NA,"1262864690788683778",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FP_markets",0,FALSE,FALSE,NA,NA
"3289","RT @Jones_MattW: THREAD

So, our @NatureClimate paper was released today and the world knows a lot more about the global impacts of #covid-",FALSE,0,NA,2020-05-19 21:56:17,FALSE,NA,"1262864681758330880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeNautilus",234,TRUE,FALSE,NA,NA
"3290","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:56:11,FALSE,NA,"1262864656856735744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rgreerbaseball",1624,TRUE,FALSE,NA,NA
"3291","RT @ElayneBoosler: ""While the World Fights Covid-19, America Fights 
Covid-45.""

Nothing goes better with your mask than our new t-shirts.",FALSE,0,NA,2020-05-19 21:56:10,FALSE,NA,"1262864650070380547",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diogenes7247",76,TRUE,FALSE,NA,NA
"3292","RT @the_hindu: #Data | According to a #database maintained by MIT Technology Review, #AarogyaSetu, Indias contact-tracing app to combat #C",FALSE,0,NA,2020-05-19 21:56:07,FALSE,NA,"1262864637026058245",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Being_Prity",49,TRUE,FALSE,NA,NA
"3293","RT @Tombx7M: Cuomos legacy
People are going to die
Especially under my leadership 

#Ccot #KAG2020 #Trump2020 #COVID #coronavirus #Tcot #F",FALSE,0,NA,2020-05-19 21:55:55,FALSE,NA,"1262864587252260864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dogcats5",354,TRUE,FALSE,NA,NA
"3294","RT @taarifarwanda: UNDP Donates Anti-Epidemic Robots To Assist Rwanda Fight #COVID-19 https://t.co/hNDqXspkV9",FALSE,0,NA,2020-05-19 21:55:54,FALSE,NA,"1262864586618949643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mmazimpaka",7,TRUE,FALSE,NA,NA
"3295","RT @RBandH: ICYMI: Royal Brompton's #ECMO unit was on 
@Channel4News last night. As 1 of just 5 ECMO units in England we're caring for some",FALSE,0,NA,2020-05-19 21:55:54,FALSE,NA,"1262864583120678913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiaALuxton",12,TRUE,FALSE,NA,NA
"3296","RT @JcMalgieri: Today at the legal experts hearing @ Italian Parliament about #COVID #tracingapp
3 (!) out of 4 ""privacy scholars"" recommen",FALSE,0,NA,2020-05-19 21:55:53,FALSE,NA,"1262864579018752000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zoobab",69,TRUE,FALSE,NA,NA
"3297","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:55:50,FALSE,NA,"1262864566209392641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeeHumanity007",1624,TRUE,FALSE,NA,NA
"3298","@Shopify @Facebook Bless you, Shopify! A gift to #small biz like ours. Also us: going to invest more in #Shopify st https://t.co/yW33K6BmUQ",FALSE,1,"Shopify",2020-05-19 21:55:44,TRUE,"1262801477569052673","1262864543635685378","17136315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eatyourwordsboo",0,FALSE,FALSE,NA,NA
"3299","RT @himantabiswa: Alert - Three new #COVID + cases detected from Sarusajai Quarantine Centre. Now the total patient count goes to 157.

I r",FALSE,0,NA,2020-05-19 21:55:43,FALSE,NA,"1262864537096765442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamalDa01477976",581,TRUE,FALSE,NA,NA
"3300","RT @wef: How people around the world are reopening businesses as COVID-19 lockdowns begin to ease https://t.co/uM1hyanUUw #COVID-19 #busine",FALSE,0,NA,2020-05-19 21:55:42,FALSE,NA,"1262864534114459648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farahbranII",29,TRUE,FALSE,NA,NA
"3301","RT @BulletinAtomic: More than 60 nations have called for an international investigation specifically into the origins of #COVID-19. Biologi",FALSE,0,NA,2020-05-19 21:55:42,FALSE,NA,"1262864532701163520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sdelagrave",4,TRUE,FALSE,NA,NA
"3302","RT @AlexBerenson: Hospitalized #COVID patients in Georgia down another 21% in 10 days, 34% this month. At this point the onus is on the gov",FALSE,0,NA,2020-05-19 21:55:39,FALSE,NA,"1262864522546753539",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","AUTigerx89",1624,TRUE,FALSE,NA,NA
